,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
685,685,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/9/19,10517,9
686,686,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/10/17,22035,10
687,687,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/11/14,96000,11
688,688,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2022/12/12,9850,12
689,689,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,8fc729807893dde60774828f7c77259e,EVMI2CD,2023/1/9,7857,13
690,690,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/1/10,383,0
691,691,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/2/7,1450,1
692,692,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/3/7,56222,2
693,693,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/4/4,143882,3
694,694,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/2,131254,4
695,695,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/5/30,198400,5
696,696,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/6/27,0,6
697,697,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/7/25,59610,7
698,698,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/8/22,200006,8
699,699,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/9/19,0,9
700,700,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/10/17,198615,10
701,701,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/11/14,0,11
702,702,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,94630a90158b793771e94f66e136f518,EVMI2CD,2022/12/12,97750,12
703,703,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/1/10,42241,0
704,704,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/2/7,149587,1
705,705,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/3/7,312711,2
706,706,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/4/4,292290,3
707,707,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/2,55450,4
708,708,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/5/30,0,5
709,709,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/6/27,214900,6
710,710,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/7/25,0,7
711,711,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/8/22,31620,8
712,712,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/9/19,0,9
713,713,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/10/17,0,10
714,714,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/11/14,5740,11
715,715,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a3840e2d5721907f5223f349eb9c40b1,EVMI2CD,2022/12/12,7282,12
716,716,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/1/10,4960,0
717,717,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/2/7,15568,1
718,718,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/3/7,48330,2
719,719,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/4/4,85237,3
720,720,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/2,49435,4
721,721,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/5/30,11239,5
722,722,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/6/27,62510,6
723,723,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/7/25,30395,7
724,724,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/8/22,22847,8
725,725,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/9/19,34846,9
726,726,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/10/17,76984,10
727,727,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/11/14,32651,11
728,728,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2022/12/12,0,12
729,729,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a46cb17d4ca1dc426519e2d8cf714653,EVMI2CD,2023/1/9,4862,13
730,730,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/6/6,61,0
731,731,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/7/4,933,1
732,732,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/8/1,2192,2
733,733,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/8/29,8643,3
734,734,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/9/26,205443,4
735,735,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/10/24,244895,5
736,736,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/11/21,168325,6
737,737,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2022/12/19,221513,7
738,738,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,a4e94d8ab14bf3aaf336c790307cd8e7,EVMI2CD,2023/1/16,34131,8
739,739,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/6/27,28,0
740,740,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/7/25,907,1
741,741,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/8/22,281,2
742,742,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/9/19,117520,3
743,743,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/10/17,187167,4
744,744,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/11/14,218602,5
745,745,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2022/12/12,52651,6
746,746,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,aefd7dfb5a151a77d9bd79dca68fd490,EVMI2CD,2023/1/9,111395,7
747,747,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/5/30,62,0
748,748,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/6/27,292,1
749,749,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/7/25,826,2
750,750,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/8/22,1241,3
751,751,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/9/19,45677,4
752,752,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/10/17,147045,5
753,753,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/11/14,138935,6
754,754,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2022/12/12,153034,7
755,755,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,b6cd007c096b7ab26d758d0797ccc3f0,EVMI2CD,2023/1/9,91583,8
756,756,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/5/30,177,0
757,757,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/6/27,444,1
758,758,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/7/25,4631,2
759,759,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/8/22,11622,3
760,760,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/9/19,43895,4
761,761,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/10/17,63908,5
762,762,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/11/14,93754,6
763,763,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2022/12/12,129324,7
764,764,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,c22f20eb5d46dbd05a33c47d7148ccb3,EVMI2CD,2023/1/9,40041,8
765,765,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/1/17,5715,0
766,766,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/2/14,9334,1
767,767,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/3/14,29821,2
768,768,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/4/11,27884,3
769,769,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/5/9,15798,4
770,770,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/6/6,5100,5
771,771,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/7/4,9000,6
772,772,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/8/1,32400,7
773,773,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/8/29,18600,8
774,774,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/9/26,17100,9
775,775,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/10/24,3300,10
776,776,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/11/21,16500,11
777,777,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2022/12/19,10200,12
778,778,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,cc26343339dc3c334442f4677d490511,EVMI2CD,2023/1/16,3570,13
779,779,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/1/10,100,0
780,780,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/2/7,1105,1
781,781,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/3/7,5891,2
782,782,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/4/4,1281,3
783,783,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/5/2,851,4
784,784,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/5/30,159,5
785,785,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/6/27,510,6
786,786,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/7/25,2947,7
787,787,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/8/22,1604,8
788,788,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/9/19,264,9
789,789,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d1046f5aa3fff65d4d4b8a35e8cd686b,EVMI2CD,2022/10/17,2028,10
790,790,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/1/10,133614,0
791,791,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/2/7,959744,1
792,792,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/3/7,1299619,2
793,793,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/4/4,704771,3
794,794,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/5/2,39445,4
795,795,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/5/30,0,5
796,796,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/6/27,21000,6
797,797,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/7/25,0,7
798,798,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/8/22,6700,8
799,799,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,d56d12264806f99f2e3cc81c7016d84b,EVMI2CD,2022/9/19,42600,9
800,800,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/1/10,26,0
801,801,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/2/7,34798,1
802,802,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/3/7,91727,2
803,803,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/4/4,202297,3
804,804,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/5/2,27380,4
805,805,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/5/30,58294,5
806,806,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/6/27,190283,6
807,807,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/7/25,114422,7
808,808,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/8/22,137572,8
809,809,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/9/19,193524,9
810,810,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/10/17,181095,10
811,811,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/11/14,91849,11
812,812,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2022/12/12,141339,12
813,813,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e12793a453970259dd7ec293a1099a20,EVMI2CD,2023/1/9,79057,13
814,814,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/1/17,17240,0
815,815,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/2/14,53040,1
816,816,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/3/14,73450,2
817,817,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/4/11,87380,3
818,818,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/5/9,73490,4
819,819,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/6/6,0,5
820,820,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/7/4,7200,6
821,821,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/8/1,30206,7
822,822,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/8/29,14636,8
823,823,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/9/26,36360,9
824,824,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/10/24,41148,10
825,825,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/11/21,7980,11
826,826,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2022/12/19,45852,12
827,827,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e387a7d8f2c81f3664c3e752351787ff,EVMI2CD,2023/1/16,30282,13
828,828,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022/8/15,80,0
829,829,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022/9/12,0,1
830,830,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022/10/10,46448,2
831,831,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022/11/7,141760,3
832,832,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2022/12/5,138980,4
833,833,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2023/1/2,53361,5
834,834,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,e5d36f675854d622f0a273d10fe9a1fe,EVMI2CD,2023/1/30,6120,6
835,835,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/1/17,2000,0
836,836,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/2/14,9500,1
837,837,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/3/14,11000,2
838,838,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/4/11,10027,3
839,839,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/5/9,8500,4
840,840,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/6/6,15000,5
841,841,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/7/4,16503,6
842,842,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/8/1,15000,7
843,843,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/8/29,5000,8
844,844,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/9/26,14500,9
845,845,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/10/24,7700,10
846,846,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/11/21,8500,11
847,847,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2022/12/19,15000,12
848,848,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f80977a591691f24110533c9c79d50eb,EVMI2CD,2023/1/16,5010,13
849,849,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/5/23,20,0
850,850,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/6/20,0,1
851,851,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/7/18,0,2
852,852,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/8/15,237,3
853,853,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/9/12,190,4
854,854,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/10/10,227,5
855,855,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/11/7,171,6
856,856,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2022/12/5,120,7
857,857,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,f831f307131b4693cff44e90c4815ce2,EVMI2CD,2023/1/2,154,8
